nu_inscricao;co_municipio_residencia;sg_uf_residencia;nu_idade;tp_sexo;tp_estado_civil;tp_cor_raca;tp_nacionalidade;co_municipio_nascimento;sg_uf_nascimento;tp_st_conclusao;tp_ano_concluiu;tp_escola;tp_ensino;in_treineiro;in_baixa_visao;in_cegueira;in_surdez;in_deficiencia_auditiva;in_surdo_cegueira;in_deficiencia_fisica;in_deficiencia_mental;in_deficit_atencao;in_dislexia;in_discalculia;in_autismo;in_visao_monocular;in_outra_def;in_gestante;in_lactante;in_idoso;in_estuda_classe_hospitalar;in_sem_recurso;in_braille;in_ampliada_24;in_ampliada_18;in_ledor;in_acesso;in_transcricao;in_libras;in_leitura_labial;in_mesa_cadeira_rodas;in_mesa_cadeira_separada;in_apoio_perna;in_guia_interprete;in_computador;in_cadeira_especial;in_cadeira_canhoto;in_cadeira_acolchoada;in_prova_deitado;in_mobiliario_obeso;in_lamina_overlay;in_protetor_auricular;in_medidor_glicose;in_maquina_braile;in_soroban;in_marca_passo;in_sonda;in_medicamentos;in_sala_individual;in_sala_especial;in_sala_acompanhante;in_mobiliario_especifico;in_material_especifico;in_nome_social;tp_presenca_cn;tp_presenca_ch;tp_presenca_lc;tp_presenca_mt;nu_nota_cn;nu_nota_ch;nu_nota_lc;nu_nota_mt;tp_lingua;tp_status_redacao;nu_nota_comp1;nu_nota_comp2;nu_nota_comp3;nu_nota_comp4;nu_nota_comp5;nu_nota_redacao;q001;q002;q003;q004;q005;q006;q007;q008;q009;q010;q011;q012;q013;q014;q015;q016;q017;q018;q019;q020;q021;q022;q023;q024;q025;q026;q027
170003335602;3304557;RJ;19;F;0;3;1;3304557;RJ;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;460.30;563.80;535.00;530.80;0;1;140.00;160.00;120.00;120.00;140.00;680.00;C;C;C;B;4 ;C;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;C;B;B;B;A;A
170003334958;3550308;SP;17;F;0;1;1;3550308;SP;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;565.30;573.10;554.30;605.10;0;1;160.00;120.00;160.00;160.00;80.00;680.00;D;F;C;D;4 ;H;A;B;C;B;A;B;B;B;A;B;A;A;C;B;A;D;B;B;B;B;D
170001668092;3551702;SP;22;M;0;1;1;3551702;SP;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;E;E;B;D;6 ;E;A;C;D;B;B;B;B;B;A;B;A;A;D;B;B;E;A;C;B;A;A
170001668093;2700300;AL;28;M;0;3;1;2700300;AL;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;371.60;543.50;;1;1;120.00;120.00;120.00;100.00;80.00;540.00;H;D;F;B;3 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
170003337671;4101408;PR;17;F;0;1;1;4101408;PR;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;461.50;552.40;547.60;460.00;1;1;120.00;120.00;100.00;100.00;60.00;500.00;D;G;D;D;4 ;F;A;B;D;C;A;B;A;B;A;B;A;B;C;A;A;E;B;A;B;B;A
170003335603;3548708;SP;33;F;0;1;1;2516201;PB;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;B;A;A;2 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170003335604;2910800;BA;19;M;0;2;1;2910800;BA;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;510.60;578.70;510.50;470.70;1;1;160.00;120.00;120.00;120.00;100.00;620.00;E;E;D;D;3 ;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B;A;A
170003335605;5103254;MT;18;M;0;1;1;4106902;PR;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;561.50;545.40;513.70;720.30;0;1;80.00;100.00;80.00;80.00;0.00;340.00;E;E;C;D;6 ;G;A;B;C;B;A;B;B;B;A;B;A;B;B;A;B;D;A;C;B;A;A
170003335708;4104808;PR;20;F;0;1;1;4104808;PR;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;671.80;694.40;634.60;781.60;1;1;180.00;160.00;160.00;180.00;100.00;780.00;F;E;D;B;3 ;I;A;B;D;B;A;B;B;B;A;B;A;B;D;B;B;D;A;C;B;A;A
170001664284;3304904;RJ;21;F;0;3;1;3304904;RJ;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;E;F;F;5 ;C;A;B;C;B;A;B;A;B;A;B;A;A;C;B;B;E;B;C;B;A;C
170001660399;3106705;MG;23;F;0;3;1;3118601;MG;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;F;F;4 ;D;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B;D;A
170003335709;5221858;GO;20;F;0;3;1;2110708;MA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;377.80;511.40;479.10;444.50;1;1;120.00;120.00;140.00;120.00;80.00;580.00;C;C;A;E;3 ;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;A;A;A
170003335710;2111300;MA;25;F;0;1;1;2111300;MA;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;575.80;467.00;504.70;444.40;1;1;120.00;80.00;120.00;120.00;40.00;480.00;E;B;D;D;5 ;C;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;B;B;A;A
170003335711;5208004;GO;18;M;0;3;1;5208004;GO;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;546.70;485.10;477.90;545.10;0;1;120.00;120.00;120.00;100.00;120.00;580.00;A;B;F;F;5 ;B;A;B;D;A;B;B;A;A;A;A;A;A;B;B;A;B;A;B;A;A;A
170003335712;4113502;PR;26;F;1;3;1;4113502;PR;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;461.50;438.30;520.90;370.90;1;1;120.00;120.00;100.00;100.00;80.00;520.00;E;E;C;B;2 ;C;A;B;C;A;B;B;A;B;B;B;A;A;B;A;A;C;B;A;B;A;A
170003335713;2905701;BA;20;M;0;2;1;2927408;BA;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;544.20;553.00;531.60;513.20;1;1;120.00;120.00;100.00;100.00;60.00;500.00;B;E;C;B;4 ;B;A;B;D;A;A;B;B;A;A;B;A;A;B;B;A;C;A;B;B;A;A
170003335714;3106200;MG;23;F;0;2;1;3304557;RJ;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;496.70;604.00;556.60;539.00;1;1;160.00;180.00;180.00;160.00;160.00;840.00;D;D;B;B;2 ;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;A
170005042307;2302503;CE;22;M;0;3;1;2302503;CE;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;405.30;445.30;469.70;517.60;1;1;140.00;100.00;100.00;120.00;80.00;540.00;D;B;B;B;3 ;E;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;D;A;B;B;A;A
170001673797;3304557;RJ;21;F;0;1;1;3304557;RJ;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;584.60;674.10;604.00;624.40;0;1;140.00;140.00;120.00;160.00;140.00;700.00;E;D;C;B;4 ;K;A;B;D;B;A;B;B;B;A;B;A;B;C;A;B;E;B;E;B;A;A
170001673796;1506138;PA;18;F;0;2;1;1506138;PA;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;499.10;512.40;510.30;403.80;0;1;120.00;120.00;100.00;100.00;20.00;460.00;B;B;A;F;5 ;B;A;B;D;A;B;B;A;B;A;B;A;A;B;B;A;B;A;A;A;B;A
170001673799;4119152;PR;18;F;0;1;1;4106902;PR;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;483.80;361.20;365.60;485.10;1;1;100.00;120.00;100.00;80.00;20.00;420.00;C;D;C;C;5 ;B;A;B;C;A;A;B;A;B;A;A;A;B;B;A;A;B;B;A;A;B;A
170005059382;3106200;MG;21;M;0;2;1;3106200;MG;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;H;G;F;D;3 ;J;A;D;D;C;A;B;A;B;A;B;A;A;C;A;B;C;B;B;B;A;D
170001673798;3156700;MG;43;M;;2;1;3106200;MG;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;580.30;661.40;609.00;530.50;1;1;120.00;140.00;140.00;80.00;120.00;600.00;B;B;C;B;4 ;H;A;B;D;B;B;B;A;B;A;B;A;A;B;B;A;D;B;B;B;A;A
170001673800;2211001;PI;23;M;0;3;1;2211001;PI;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;619.80;595.20;552.30;511.30;1;1;180.00;120.00;160.00;180.00;100.00;740.00;B;E;D;F;4 ;H;A;B;D;B;B;B;C;A;A;B;A;B;B;B;A;D;A;C;B;A;A
170005052614;4318903;RS;17;F;0;1;1;4318903;RS;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;F;C;D;3 ;E;A;B;C;C;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;A;A
170005052615;2304400;CE;21;M;0;3;1;2304400;CE;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;696.70;681.10;648.20;897.10;0;1;140.00;120.00;120.00;120.00;100.00;600.00;E;G;D;E;4 ;P;C;E;D;B;A;B;A;B;A;B;B;B;D;A;B;E;B;D;B;A;C
170005052616;2109908;MA;26;F;0;0;1;1702109;TO;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;464.70;516.00;490.00;472.80;1;1;120.00;140.00;120.00;120.00;120.00;620.00;A;A;B;F;1 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A
170001670170;2913606;BA;17;M;0;4;1;2913606;BA;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;554.70;603.10;568.10;653.80;0;1;160.00;120.00;120.00;120.00;160.00;680.00;G;F;E;D;4 ;I;A;C;C;B;A;B;B;B;B;A;A;A;C;A;A;C;A;A;B;B;E
170001673801;1600279;AP;20;F;0;3;1;1500503;PA;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;442.60;477.30;489.20;506.10;1;1;160.00;120.00;160.00;160.00;80.00;680.00;B;D;C;C;6 ;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B;A;A
170001673802;3543402;SP;19;F;0;1;1;3128709;MG;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;491.60;557.00;579.10;463.00;1;1;140.00;120.00;120.00;120.00;120.00;620.00;F;F;B;E;4 ;L;A;D;D;B;A;B;A;B;A;B;A;A;B;A;B;C;B;C;B;B;D
170001673803;4115200;PR;38;F;0;1;1;4101606;PR;2;0;2;;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;A;A;A;A;1 ;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A
170001664274;2611606;PE;22;M;0;3;1;2611606;PE;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;639.10;577.50;583.50;632.10;1;1;140.00;120.00;140.00;120.00;120.00;640.00;F;E;D;C;4 ;F;A;B;C;B;A;B;B;B;A;B;A;A;C;B;A;D;B;B;B;A;D
170001664275;3518800;SP;25;F;1;3;1;2906303;BA;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;H;B;F;B;2 ;E;A;B;B;A;A;B;A;B;B;A;A;A;B;A;A;C;A;A;B;A;A
170001673804;4322202;RS;23;F;0;1;1;4322202;RS;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;D;E;C;C;2 ;J;A;D;E;C;A;B;B;C;B;B;A;A;C;B;B;E;A;C;B;A;A
170003334129;2607901;PE;16;M;0;1;1;2611705;PE;3;0;1;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;594.90;519.20;;1;1;160.00;160.00;160.00;180.00;160.00;820.00;C;B;C;B;4 ;D;A;B;C;B;A;C;A;B;A;B;A;A;B;B;B;B;B;B;B;C;B
170003334130;3106200;MG;16;F;0;1;1;3106200;MG;3;0;1;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;596.30;626.10;612.30;559.90;0;1;160.00;120.00;140.00;120.00;100.00;640.00;E;G;E;E;3 ;I;A;C;E;C;A;B;A;B;A;B;A;B;C;B;B;E;B;C;B;C;D
170003334131;5221601;GO;19;M;0;3;1;5221601;GO;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;595.90;589.20;521.30;641.30;0;1;120.00;120.00;120.00;100.00;80.00;540.00;E;E;D;F;4 ;I;A;B;D;B;A;B;B;A;A;B;A;A;B;A;A;E;B;B;B;A;A
170005042308;3550308;SP;18;M;0;1;1;3550308;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;722.80;716.40;655.40;800.90;1;1;180.00;200.00;200.00;180.00;160.00;920.00;E;E;C;B;2 ;C;A;B;A;A;A;C;B;A;A;B;A;A;B;A;A;C;A;B;B;A;C
170005042309;3509502;SP;19;M;0;1;1;3509502;SP;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;579.50;580.20;551.80;562.00;0;1;120.00;100.00;120.00;120.00;120.00;580.00;E;D;C;C;4 ;B;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;B;A;B;A;A
170003334132;3546405;SP;19;M;0;1;1;3546405;SP;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;697.30;727.30;631.40;847.50;0;1;160.00;200.00;200.00;180.00;180.00;920.00;F;D;D;D;4 ;F;A;C;D;B;B;B;B;B;A;B;A;B;C;B;A;E;B;C;B;A;B
170003334133;2111201;MA;21;F;0;1;1;2111300;MA;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;501.20;445.00;517.10;552.50;0;1;160.00;160.00;160.00;140.00;200.00;820.00;B;B;A;A;1 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170003334134;5208707;GO;26;M;;1;1;3530706;SP;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;695.00;649.40;648.00;700.60;0;1;160.00;120.00;160.00;140.00;120.00;700.00;E;E;C;B;2 ;G;A;B;B;A;A;B;A;B;B;B;A;A;B;A;A;C;A;C;B;A;A
170001666097;5105200;MT;19;F;0;2;1;5101803;MT;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;477.30;580.80;557.90;538.10;0;1;160.00;160.00;160.00;160.00;100.00;740.00;F;F;D;D;4 ;C;A;B;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B;A;A
170001666098;3551702;SP;27;M;0;2;1;3550308;SP;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;567.90;614.40;578.50;523.70;0;1;140.00;120.00;120.00;120.00;140.00;640.00;C;C;B;F;1 ;C;A;B;B;B;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;A
170001670171;2111300;MA;27;M;0;3;1;2114007;MA;1;10;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;647.80;670.30;601.10;773.60;0;1;160.00;200.00;200.00;200.00;180.00;940.00;G;C;E;F;4 ;I;A;B;E;B;A;B;B;B;A;A;A;B;B;A;B;E;B;E;B;A;D
170005059381;3304557;RJ;18;M;0;3;1;3304557;RJ;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;D;B;C;B;4 ;C;A;B;B;A;A;B;A;B;A;B;A;A;C;A;B;E;B;C;B;A;A
170001666099;2408102;RN;22;F;0;3;1;2408102;RN;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;500.80;491.80;542.10;533.80;1;1;120.00;100.00;80.00;80.00;80.00;460.00;C;E;C;B;4 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
170003335234;3143906;MG;22;M;0;1;1;3143906;MG;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;533.60;574.90;;1;1;120.00;80.00;80.00;80.00;80.00;440.00;E;E;D;C;2 ;D;A;B;D;A;B;B;A;B;B;B;A;A;C;A;A;C;A;B;B;A;A
170003335237;2927408;BA;20;F;0;3;1;2927408;BA;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;510.70;415.20;369.40;466.60;0;1;100.00;60.00;60.00;120.00;40.00;380.00;E;E;E;E;5 ;E;A;B;C;A;A;B;B;A;A;B;A;A;B;A;B;E;B;B;B;B;A
170003335235;3534401;SP;23;F;1;1;1;3534401;SP;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;532.80;580.50;554.70;474.80;1;1;160.00;120.00;120.00;160.00;120.00;680.00;E;C;C;B;4 ;D;A;B;B;A;B;B;B;B;A;B;A;A;B;A;A;C;A;A;A;A;A
170003335236;4118501;PR;31;F;2;1;1;4219507;SC;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;C;D;C;B;2 ;C;A;B;D;B;A;B;A;B;A;B;A;B;B;A;A;B;A;B;B;A;A
170003335238;1501402;PA;34;M;1;3;1;1501402;PA;1;10;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;559.80;542.90;;0;1;80.00;120.00;100.00;120.00;120.00;540.00;B;B;A;A;5 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A;A;A
170001665215;3118601;MG;19;F;0;3;1;3118601;MG;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;G;F;E;B;4 ;B;A;B;D;A;A;B;A;B;B;A;A;A;B;A;A;C;A;A;B;B;A
170001665313;3518800;SP;23;F;1;1;1;3518800;SP;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;565.00;523.70;563.80;575.30;1;1;120.00;120.00;120.00;120.00;80.00;560.00;D;D;B;A;5 ;E;A;C;C;A;A;B;A;B;A;B;A;A;B;A;A;C;B;A;B;A;A
170001673805;4309209;RS;18;F;0;3;2;;;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;460.00;546.30;583.10;514.40;1;1;140.00;120.00;140.00;120.00;120.00;640.00;D;D;C;B;4 ;B;A;B;B;A;A;B;B;B;A;A;A;B;B;B;A;D;A;A;A;A;A
